data,RRRP3.SA,ALPA4.SA,ABEV3.SA,AMER3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BPAN4.SA,BBSE3.SA,BRML3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,BPAC11.SA,CRFB3.SA,CCRO3.SA,CMIG4.SA,CIEL3.SA,COGN3.SA,CPLE6.SA,CSAN3.SA,CPFE3.SA,CMIN3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENGI11.SA,ENEV3.SA,EGIE3.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,NTCO3.SA,SOMA3.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,KLBN11.SA,RENT3.SA,LWSA3.SA,LREN3.SA,MGLU3.SA,MRFG3.SA,CASH3.SA,BEEF3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,PETZ3.SA,POSI3.SA,QUAL3.SA,RADL3.SA,RDOR3.SA,RAIL3.SA,SBSP3.SA,SANB11.SA,CSNA3.SA,SLCE3.SA,SULA11.SA,SUZB3.SA,TAEE11.SA,VIVT3.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIIA3.SA,VBBR3.SA,WEGE3.SA,YDUQ3.SA
2020-01-20,32.360001,34.5,18.799999,75.68,13.6,61.77,15.166666,11.25,36.16,18.969999,24.838467,26.115702,37.529881,49.799999,34.43,36.049999,19.125,23.540001,19.450001,10.211537,7.05,11.53,7.548,19.889999,38.0,6.71,41.0,33.849998,15.118181,18.4,40.349998,41.130001,19.389999,22.889999,54.700001,11.51,53.400002,24.540001,59.459999,32.23,22.27,10.85,37.799999,49.099998,18.940001,12.63,37.75,,40.522419,12.771428,34.23,29.82,8.75,20.870001,49.599998,29.16,59.029301,14.0,12.27,2.99,14.87,22.290001,34.48,92.0,31.98,30.0,8.612,23.299999,9.65,42.599998,23.822001,40.43,24.690001,60.299999,45.709999,15.1,21.636362,61.162476,42.950001,32.0,53.0,16.290001,24.293333,26.74,9.75,57.360001,14.01,29.129999,18.965,52.0
2020-01-21,31.41,35.049999,18.74,76.559998,13.73,60.049999,14.9,10.7,36.0,18.389999,23.974455,25.244177,36.821602,48.360001,35.540001,35.43,19.219999,22.969999,19.440001,10.085632,6.9,11.18,7.459,19.5175,37.759998,6.5,39.330002,33.52,14.672727,18.58,39.57,40.68,18.93,22.879999,54.470001,11.6325,53.599998,24.4,59.700001,32.150002,21.799999,10.51,36.68,51.459999,18.75,12.76,36.509998,,39.746162,12.47619,33.5,30.09,8.66,20.860001,49.200001,27.73,58.48365,13.9775,12.35,2.65,15.22,21.65,34.25,92.0,31.02,29.620001,8.944,22.91,9.22,43.330002,25.1,41.16,24.23,60.330002,43.939999,14.66,22.081818,61.227264,42.700001,31.93,54.880001,16.700001,24.066666,26.35,9.55,56.029999,14.32,28.700001,18.745001,51.470001
2020-01-22,30.389999,34.599998,19.049999,75.849998,14.22,59.599998,15.833333,10.6,36.189999,18.469999,24.177311,25.334335,37.40593,48.740002,36.360001,35.599998,18.98,23.280001,19.299999,9.97298,7.16,11.3,7.406,20.0975,37.689999,6.44,39.740002,34.029999,15.281818,18.389999,41.779999,42.419998,19.200001,22.879999,55.599998,11.785,53.610001,24.389999,59.0,32.869999,22.07,10.71,37.18,51.200001,18.92,12.794,35.599998,,41.492741,12.657142,33.700001,30.049999,8.58,21.43,49.830002,26.209999,59.37653,13.9225,12.1,2.61,14.05,21.809999,34.73,92.0,31.02,29.290001,9.24,23.129999,10.45,44.490002,25.15,39.470001,24.32,61.060001,43.509998,15.68,22.863636,61.902939,44.849998,31.879999,53.5,17.0,24.693333,27.41,10.88,56.299999,15.0,29.049999,19.450001,51.0
2020-01-23,30.110001,34.669998,18.65,75.349998,14.19,61.200001,16.233334,10.64,36.240002,18.860001,24.830954,26.003004,36.883575,51.48,39.0,34.84,19.6,23.75,20.08,10.125391,7.12,11.69,7.494,20.1775,38.299999,6.04,40.41,34.380001,15.054545,18.959999,41.509998,42.509998,18.99,23.200001,55.66,11.7675,53.599998,24.41,60.16,32.25,22.16,10.62,39.049999,50.349998,18.940001,12.86,35.48,,40.550144,12.904761,34.5,29.82,8.95,21.83,51.740002,25.870001,60.388462,14.145,12.14,3.42,14.27,21.75,35.52,90.010002,31.23,29.65,9.306,23.4,9.96,44.990002,24.698,40.810001,24.790001,62.630001,44.459999,15.49,22.836363,62.03252,44.450001,32.16,53.779999,16.77,24.956667,27.809999,11.11,55.5,15.16,29.469999,19.825001,51.990002
2020-01-24,30.440001,34.73,18.99,74.25,14.74,59.459999,16.33,10.38,35.900002,18.74,24.695717,25.807663,36.157593,50.799999,37.630001,33.830002,19.540001,23.66,19.82,10.231416,7.0,11.67,7.499,20.1425,37.93,5.72,39.540001,33.34,15.00909,18.9,40.75,42.380001,18.549999,23.08,55.900002,11.5825,53.869999,24.43,59.799999,32.360001,21.67,10.38,37.82,49.389999,18.15,12.9,35.029999,,39.570583,12.714285,34.240002,29.299999,8.83,21.67,51.41,25.790001,59.694,14.0375,12.1,3.02,13.1,21.65,35.130001,90.010002,31.110001,29.299999,9.1,21.99,10.1,43.98,24.799999,41.200001,24.33,62.470001,44.139999,14.91,22.345453,61.449406,43.869999,31.950001,54.299999,16.389999,24.486666,27.530001,10.82,53.799999,15.0,29.59,20.715,52.029999
2020-01-27,30.57,34.599998,18.549999,72.129997,15.05,57.48,15.883333,10.1,35.0,18.440001,24.042072,25.214125,33.873394,50.299999,35.220001,31.780001,18.754999,22.66,19.42,10.085632,7.0,11.28,7.362,19.702499,37.0,5.67,37.82,32.200001,14.727272,19.02,38.549999,41.220001,18.139999,22.889999,56.200001,11.37,52.82,24.059999,58.139999,32.150002,19.950001,9.6,35.299999,51.939999,18.18,12.246,34.130001,,38.720398,12.438095,33.5,27.299999,8.2,20.98,51.439999,23.07,58.414204,13.45,11.22,3.43,12.03,20.17,34.080002,94.5,29.799999,28.030001,8.956,23.469999,9.75,41.860001,25.0,41.400002,23.9,61.580002,43.98,13.75,21.709089,59.218754,40.93,31.65,53.599998,16.5,24.086666,26.450001,10.05,50.509998,13.9,28.65,20.485001,50.84
2020-01-28,29.700001,37.049999,18.799999,75.050003,15.31,62.41,16.360001,9.84,35.009998,18.799999,24.102179,25.244177,33.86454,50.709999,34.169998,31.360001,18.805,23.389999,19.450001,10.271176,7.25,11.7,7.535,20.0875,37.209999,5.75,38.41,33.080002,15.272727,19.1,40.299999,42.66,18.200001,23.15,57.41,11.5225,53.490002,24.639999,58.48,32.5,20.200001,9.86,36.189999,51.18,18.200001,12.5,33.810001,,40.947514,12.485714,33.490002,28.190001,8.25,20.860001,52.900002,22.9,59.197956,14.2475,11.57,3.38,12.15,20.110001,34.650002,94.5,30.5,28.799999,9.52,23.860001,9.39,43.529999,24.974001,41.0,23.9,64.5,43.419998,13.64,21.618181,59.709309,41.650002,31.860001,53.939999,17.02,24.85,26.950001,10.04,51.200001,14.64,29.0,21.004999,52.23
2020-01-29,29.5,37.970001,18.299999,75.440002,15.84,59.869999,16.200001,9.86,35.619999,18.959999,23.591284,24.883547,33.227093,49.459999,32.849998,31.1,18.852501,23.6,19.0,10.211537,6.96,11.7,7.459,19.997499,38.23,6.14,37.009998,32.740002,14.736363,18.870001,40.52,42.529999,18.18,22.51,57.139999,11.2775,53.02,24.27,58.099998,31.16,20.139999,9.67,34.939999,50.02,17.610001,12.26,34.75,,40.661037,12.35238,32.970001,27.389999,8.39,21.059999,54.25,23.549999,59.525345,14.3225,11.1,3.35,11.93,21.049999,35.029999,94.5,30.360001,28.85,9.152,23.77,8.98,42.439999,25.718,39.59,23.65,62.400002,42.43,13.36,21.381819,59.237263,41.02,31.799999,54.540001,16.870001,24.5,26.110001,9.88,50.75,14.45,28.65,21.195,51.84
2020-01-30,31.67,36.849998,18.34,74.0,16.24,59.709999,16.266666,9.61,35.610001,18.76,23.816679,25.131479,33.35104,49.799999,31.799999,30.6,18.467501,23.120001,18.799999,10.065752,7.09,11.49,7.341,20.17,38.459999,6.17,36.23,32.470001,14.790909,18.360001,39.669998,41.400002,18.1,22.23,56.59,11.12,52.5,24.379999,56.93,31.66,20.74,9.9,35.040001,49.16,17.459999,12.022,35.450001,,40.818138,12.457142,33.450001,26.950001,8.27,20.65,53.830002,24.23,58.731674,14.125,10.82,3.85,11.42,21.18,35.009998,94.5,30.99,28.940001,9.46,23.450001,8.5,41.700001,25.059999,38.900002,23.219999,62.290001,42.209999,13.41,20.81818,57.395355,40.509998,31.25,52.790001,16.719999,24.233334,25.959999,9.77,51.5,14.65,28.969999,20.485001,52.290001
2020-01-31,32.299999,35.84,17.85,71.199997,16.219999,59.259998,16.066666,9.72,34.779999,18.4,23.553719,24.710743,32.766708,48.540001,31.549999,30.549999,18.567499,22.59,18.24,9.906715,7.07,11.62,7.342,19.924999,38.27,6.23,36.5,31.799999,14.272727,17.73,39.220001,40.869999,18.139999,22.35,55.880001,10.9325,52.049999,23.84,55.599998,31.0,20.049999,9.53,34.25,49.330002,16.620001,12.014,35.57,,41.428051,12.247619,32.82,27.58,7.87,20.92,53.630001,22.67,56.995518,13.95,10.97,3.65,11.93,20.870001,34.68,94.5,30.35,28.450001,9.586,22.41,7.46,41.459999,24.844,40.139999,23.200001,61.0,41.799999,12.9,20.709089,58.598614,39.669998,31.129999,52.369999,16.75,24.883333,25.26,9.63,50.27,14.0,28.799999,19.705,52.709999
2020-02-03,30.299999,36.16,17.59,71.419998,16.17,60.130001,16.696667,9.98,34.93,19.049999,23.726521,24.868519,33.359894,48.779999,33.450001,31.57,18.870001,22.549999,18.450001,10.059126,7.16,11.65,7.5,20.559999,39.0,6.11,36.66,32.450001,14.090909,18.0,38.869999,40.23,18.040001,22.959999,57.23,11.14,52.599998,24.9,54.73,31.709999,20.549999,9.89,34.349998,50.099998,16.879999,12.36,36.509998,,37.676147,12.238095,32.900002,28.120001,8.07,20.549999,54.459999,23.700001,57.322906,14.1325,11.25,3.26,12.31,20.58,35.220001,94.5,30.01,28.18,9.594,21.379999,7.0,43.82,24.761999,41.25,23.26,61.759998,42.09,13.02,21.945454,58.487541,39.5,31.24,53.060001,17.059999,26.139999,25.360001,9.7,50.91,14.49,29.35,20.334999,54.869999
2020-02-04,30.84,35.32,17.65,73.449997,16.290001,60.799999,16.653334,9.83,34.450001,19.18,23.801653,24.868519,34.174412,48.25,33.400002,32.18,18.747499,23.08,18.1,10.18503,6.96,12.3,7.555,20.35,38.349998,6.14,37.200001,32.849998,14.754545,17.75,38.619999,40.630001,18.25,22.51,58.950001,11.3375,52.849998,25.860001,54.450001,32.66,21.43,10.08,35.16,49.299999,16.709999,12.27,37.740002,,38.156689,12.266666,33.16,27.48,8.1,20.959999,55.0,25.200001,56.449867,14.415,11.3,3.43,12.04,21.15,35.18,94.5,30.75,28.629999,9.76,20.1,6.93,43.720001,24.624001,41.799999,23.73,62.939999,42.049999,13.25,21.672728,57.136192,38.889999,31.219999,52.759998,16.91,26.0,25.129999,9.79,52.27,14.95,29.23,20.26,56.599998
2020-02-05,31.48,35.599998,17.25,73.5,16.48,61.27,16.450001,10.4,34.630001,19.1,24.237415,25.349361,34.404602,50.400002,34.310001,32.07,19.605,22.940001,18.35,10.582624,7.04,12.18,7.545,20.575001,39.200001,6.15,37.0,33.0,14.527272,17.860001,38.0,40.279999,18.41,22.450001,59.130001,11.2375,52.799999,25.870001,53.110001,33.5,21.4,10.24,36.189999,50.299999,15.99,11.676,38.290001,,39.274864,12.333333,33.360001,27.219999,8.11,21.059999,55.52,25.43,56.747494,14.325,11.63,3.15,12.1,21.6,34.77,94.5,30.48,28.389999,9.6,19.540001,6.7,43.599998,24.362,40.610001,23.700001,64.949997,42.400002,13.3,21.41818,57.756332,38.400002,31.27,52.419998,16.799999,26.083332,25.41,10.27,52.990002,15.14,29.59,20.684999,55.5
2020-02-06,31.27,34.91,16.870001,71.5,16.290001,59.07,16.23,10.2,34.799999,18.34,23.899323,25.056349,34.466579,49.549999,31.75,31.85,19.502501,22.620001,17.799999,10.390454,7.37,11.85,7.457,20.24,38.25,6.09,36.52,33.0,14.227272,17.43,36.290001,39.259998,18.65,22.23,58.240002,11.01,51.810001,25.459999,51.900002,32.099998,21.24,9.88,35.75,49.060001,16.059999,11.74,38.049999,,39.413483,12.209523,33.279999,26.790001,7.95,21.26,53.84,23.860001,54.783157,13.9575,11.44,3.21,11.9,21.1,33.779999,94.5,31.299999,29.18,9.578,19.92,6.6,43.650002,24.25,42.259998,23.559999,63.799999,41.75,13.22,21.072727,57.182472,38.900002,30.889999,52.580002,16.629999,25.556665,25.09,10.04,53.279999,14.85,29.299999,21.42,53.66
2020-02-07,31.77,34.529999,16.92,67.959999,16.17,56.290001,16.1,10.13,35.360001,18.040001,23.824192,25.341848,33.483841,49.599998,31.780001,31.540001,19.2575,22.540001,17.280001,10.059126,7.36,11.29,7.367,19.725,37.799999,6.03,35.0,32.73,14.045454,16.82,35.669998,38.369999,18.389999,21.5,57.360001,10.6425,50.32,25.17,51.599998,31.200001,20.25,9.47,34.459999,48.459999,16.0,11.526,38.630001,,36.530247,12.180952,33.709999,25.67,7.62,20.6,52.93,24.17,55.13039,13.5575,11.09,3.13,11.17,20.030001,33.240002,94.5,31.459999,28.93,9.662,19.0,6.4,42.200001,24.1,43.84,23.200001,63.369999,41.599998,12.72,19.790909,55.49791,37.639999,30.530001,51.900002,16.66,25.153334,24.34,9.62,52.099998,14.32,28.84,20.549999,52.799999
2020-02-10,32.07,33.0,16.73,65.769997,16.290001,56.82,16.209999,9.77,35.82,17.870001,23.951916,25.612322,32.678177,49.110001,31.389999,30.84,18.375,22.15,17.26,9.694664,7.24,11.09,7.222,19.725,36.869999,6.11,32.889999,30.790001,13.681818,16.76,34.32,37.32,18.51,21.26,56.130001,10.4275,49.93,24.98,49.41,30.93,19.93,9.42,34.16,49.259998,16.5,11.152,38.049999,,30.505018,12.428571,34.279999,25.51,7.2,20.530001,52.32,24.809999,54.525215,13.095,10.32,3.1,10.68,19.799999,32.700001,94.5,31.58,29.129999,8.73,18.83,6.7,40.400002,23.944,44.009998,22.700001,61.330002,42.630001,12.16,19.5,53.720795,37.0,29.83,51.98,16.33,24.843332,23.940001,9.29,50.189999,13.79,28.75,20.764999,52.150002
2020-02-11,33.48,34.27,16.799999,70.599998,16.1,58.34,16.299999,10.39,36.869999,18.24,24.605558,25.837715,34.209827,51.32,32.16,30.9,19.059999,22.049999,17.959999,9.979607,7.13,11.15,7.49,20.924999,37.68,6.03,34.599998,32.16,14.236363,17.27,34.810001,37.610001,18.940001,21.360001,56.990002,10.8125,50.869999,25.6,51.549999,31.17,21.09,9.83,36.200001,50.0,16.57,11.602,38.650002,,32.020569,12.647619,35.07,25.959999,7.77,20.82,54.099998,24.74,56.043114,13.5675,10.91,3.31,11.39,20.16,33.66,94.5,32.009998,29.48,9.098,18.98,6.77,42.419998,24.257999,43.990002,23.75,63.040001,43.34,12.72,20.209089,56.192097,38.490002,30.700001,52.900002,16.809999,25.07,25.1,9.92,52.049999,14.62,30.1,21.525,53.0
2020-02-12,33.549999,35.150002,16.65,70.93,16.120001,59.66,16.626665,10.45,37.150002,18.559999,24.252441,25.492111,34.519699,51.619999,31.860001,31.25,19.7225,22.139999,18.16,9.99286,7.32,11.6,7.73,21.049999,37.959999,6.12,33.740002,32.82,14.945454,17.6,35.419998,38.049999,19.129999,21.59,58.91,11.075,50.799999,26.290001,52.349998,31.790001,21.280001,10.01,36.299999,50.41,16.75,11.746,39.0,,31.142658,12.733333,34.93,25.809999,7.78,21.940001,55.48,24.1,56.201847,13.985,10.78,3.1,11.66,20.450001,34.0,94.5,32.549999,30.129999,9.03,18.77,6.88,43.259998,24.431999,44.32,24.440001,63.939999,43.009998,12.98,20.381819,57.219494,40.0,31.389999,53.0,17.49,26.133333,25.08,9.86,53.07,14.99,30.75,22.280001,54.130001
2020-02-13,34.150002,36.189999,16.27,73.330002,16.0,59.0,16.526667,10.5,37.240002,18.4,23.681442,25.003756,33.802567,50.82,30.83,31.33,20.407499,22.02,18.0,9.794063,7.2,11.8,7.79,20.817499,37.540001,6.2,33.880001,32.77,15.263636,17.200001,35.259998,37.900002,19.17,21.620001,57.939999,11.135,50.349998,26.360001,51.700001,30.68,21.18,10.01,35.400002,50.970001,17.73,11.74,38.5,,30.310955,12.542857,34.389999,26.290001,7.87,21.75,55.02,23.5,56.856625,14.2625,11.3,3.11,11.84,20.52,33.439999,85.300003,31.93,29.719999,8.97,19.309999,6.9,42.450001,24.0,45.189999,23.799999,63.810001,41.5,12.99,19.90909,56.867771,41.299999,31.17,54.16,17.389999,26.033333,24.52,10.35,52.139999,15.01,31.09,22.785,53.369999
2020-02-14,34.48,35.810001,16.41,70.599998,16.450001,59.240002,16.733334,10.36,34.48,18.08,23.042824,24.440269,33.227093,49.849998,30.93,30.9,19.342501,21.65,17.9,9.820569,7.29,11.71,7.604,20.674999,37.57,5.96,33.099998,32.5,15.754545,17.030001,35.990002,38.380001,18.559999,21.52,57.77,11.02,50.200001,25.950001,51.400002,30.99,20.5,9.67,36.0,50.73,17.15,11.698,37.330002,,32.020569,12.380952,33.810001,25.780001,8.11,21.26,55.0,23.0,56.003429,14.0825,11.65,3.08,11.79,19.959999,33.540001,87.010002,31.620001,29.42,9.1,20.82,6.95,41.700001,24.436001,45.59,23.02,64.440002,41.060001,12.66,19.936363,56.673401,39.810001,31.030001,52.860001,16.889999,25.9,24.15,9.9,51.0,14.73,30.469999,22.785,53.5
2020-02-17,32.009998,35.75,16.6,71.650002,16.5,58.700001,17.23,10.15,33.73,17.76,22.9151,24.237415,34.528553,49.099998,31.200001,31.0,19.295,22.4,17.940001,9.986233,7.24,11.71,7.76,20.264999,38.150002,5.91,33.34,32.82,16.045454,17.15,36.150002,38.630001,18.870001,21.540001,59.119999,11.445,50.599998,26.370001,51.419998,31.08,20.700001,9.76,36.389999,51.09,17.09,11.974,37.48,,33.82259,12.380952,33.5,25.809999,8.07,21.08,55.23,21.49,56.747494,14.7125,12.54,3.01,12.25,20.0,33.200001,87.010002,31.700001,29.360001,9.0,20.639999,6.72,42.599998,24.15,46.130001,22.719999,65.330002,40.91,13.09,20.363636,56.247635,40.0,31.49,53.02,17.190001,27.906666,24.629999,9.73,53.41,15.1,30.5,22.889999,53.849998
2020-02-18,31.809999,36.080002,16.18,71.757385,16.370001,58.02,17.043333,10.25,33.330002,17.67,22.742298,24.094666,34.209827,49.57,31.35,30.85,18.645,22.040001,18.120001,9.979607,7.4,11.4,7.706,19.885,38.0,5.88,30.589296,32.490002,16.281818,17.18,38.299999,40.650002,18.77,21.6,58.950001,11.3575,50.849998,25.799999,50.849998,30.950001,20.52,9.64,35.869999,50.720001,18.049999,11.796,36.389999,,33.545357,12.561904,33.639999,25.700001,8.07,20.99,55.299999,22.709999,56.400265,14.555,13.46,3.24,12.5,20.190001,33.82,88.160004,31.940001,29.75,9.39,20.450001,6.89,41.279999,23.98,45.720001,23.190001,65.129997,40.709999,13.32,19.890909,56.312424,40.099998,31.16,51.580002,17.110001,27.533333,24.1,9.77,52.799999,14.97,30.27,22.35,54.209999
2020-02-19,34.0,35.549999,16.129999,72.953346,16.030001,58.080002,17.709999,10.3,33.98,17.950001,22.877535,24.440269,34.510845,49.689999,31.9,31.16,18.3375,21.799999,18.76,9.926594,7.45,11.15,7.791,20.275,38.450001,5.83,30.673981,33.599998,17.363636,17.469999,39.200001,41.139999,19.040001,22.09,59.150002,11.5,50.889999,26.459999,52.209999,31.99,20.43,10.14,36.349998,53.759998,18.559999,11.908,36.650002,,33.88728,12.704761,34.119999,26.799999,8.02,21.219999,55.049999,22.85,56.062954,14.465,13.75,3.05,12.55,20.389999,34.07,88.160004,32.57,30.549999,9.41,19.610001,6.79,41.799999,24.048,45.889999,24.07,66.470001,41.34,13.53,20.945454,57.275028,40.169998,31.469999,51.869999,16.959999,27.416666,23.860001,9.72,52.810001,15.9,29.92,24.41,55.41
2020-02-20,34.509998,35.400002,16.17,70.750793,16.34,56.400002,17.436666,9.93,33.439999,17.66,22.359129,24.087152,33.90881,49.18,31.58,30.68,18.424999,21.469999,18.41,9.674785,7.2,11.05,7.594,19.967501,37.799999,5.87,30.175293,33.75,17.545454,17.52,38.200001,40.369999,19.68,21.450001,58.389999,11.325,49.369999,25.959999,51.68,31.450001,19.530001,9.39,34.799999,53.299999,18.290001,11.558,36.220001,,31.780296,12.619047,34.0,25.790001,7.86,21.08,54.720001,24.01,55.090706,14.135,13.77,2.89,12.41,20.459999,33.599998,88.160004,31.75,29.92,9.596,20.83,6.8,39.810001,23.818001,45.84,24.129999,65.099998,41.400002,13.22,20.654545,55.877399,40.189999,30.65,51.16,16.91,27.413334,22.110001,9.46,52.200001,15.95,29.540001,23.745001,55.0
2020-02-21,36.299999,34.799999,16.25,72.514824,16.59,55.650002,17.35,10.04,33.0,17.870001,22.066114,23.899323,33.395306,49.220001,30.6,30.360001,18.004999,21.5,18.15,9.913341,7.05,11.05,7.687,19.9,37.740002,5.8,29.055597,33.849998,17.227272,17.370001,37.66,39.73,19.540001,21.66,58.720001,11.4425,50.139999,26.35,51.470001,31.25,19.1,9.08,33.82,53.09,18.200001,11.2,36.200001,,30.052202,12.2,32.68,25.98,7.94,22.02,54.400002,24.0,55.556988,14.1125,13.99,2.63,12.76,20.51,33.799999,88.160004,30.85,29.139999,9.592,21.889999,6.77,39.189999,24.534,47.5,23.889999,65.669998,40.48,13.13,20.99091,55.340561,41.419998,30.75,52.59,17.059999,27.676666,21.549999,9.17,50.130001,16.639999,28.99,24.9,56.0
2020-02-26,36.080002,32.0,15.82,65.458687,16.030001,48.25,15.983333,9.31,31.73,16.68,20.450788,22.614574,30.19035,45.23,28.870001,28.450001,16.5425,20.450001,16.629999,9.184419,6.86,10.26,7.284,18.842501,36.330002,5.86,25.762381,31.24,16.200001,16.1,34.150002,36.990002,17.84,20.799999,56.349998,10.7,47.990002,24.93,48.509998,30.1,17.1,8.0,28.98,51.75,17.59,10.504,34.950001,,29.571663,11.495238,31.049999,23.51,7.11,20.139999,50.630001,25.459999,52.23349,13.22,12.66,2.61,11.8,19.190001,31.26,88.160004,27.780001,26.209999,8.18,22.809999,6.5,35.790001,23.837999,47.580002,21.98,61.400002,38.110001,11.7,19.463636,51.508652,38.599998,29.530001,50.5,16.639999,26.133333,19.790001,8.22,45.349998,15.0,27.25,23.415001,53.450001
2020-02-27,35.849998,30.76,14.5,62.498692,16.01,45.130001,15.346666,9.03,31.469999,16.33,20.022539,22.516905,29.11908,45.790001,27.4,27.530001,16.747499,19.610001,15.84,9.078394,6.49,9.94,7.178,18.045,35.639999,5.82,24.661505,29.5,15.318181,15.54,33.5,35.599998,17.18,20.09,55.48,10.2925,46.400002,24.24,46.490002,28.57,17.09,7.87,26.4,52.549999,16.870001,10.65,34.060001,,31.540028,11.304761,31.07,22.59,6.8,19.9,49.349998,25.76,50.646149,12.5625,12.05,2.61,11.64,18.17,30.690001,82.0,26.83,25.299999,7.96,21.969999,6.25,34.900002,22.652,47.610001,21.360001,59.509998,38.779999,11.32,18.700001,50.879257,38.130001,30.08,48.060001,16.17,24.546665,19.15,8.19,44.470001,14.08,26.209999,21.985001,51.299999
2020-02-28,36.689999,31.540001,14.54,61.940578,15.83,44.439999,16.0,9.0,31.85,16.34,20.50338,22.937639,29.561752,46.860001,26.889999,27.040001,16.452499,20.690001,16.33,9.250685,6.85,10.09,7.171,18.2925,35.529999,5.81,24.209862,29.83,15.80909,15.78,34.529999,35.849998,16.959999,20.43,53.130001,10.6875,47.529999,24.66,46.5,29.76,16.93,7.95,25.6,51.23,17.07,11.04,34.299999,,30.726807,11.438095,32.0,22.700001,7.01,19.33,49.540001,27.49,52.878349,12.63,12.07,2.46,11.62,19.49,30.52,82.0,27.15,25.34,7.88,20.42,6.77,34.25,23.98,47.75,21.120001,58.75,38.869999,11.18,18.336363,48.85223,38.139999,29.370001,48.599998,16.129999,23.67,19.08,8.17,44.310001,13.81,26.1,21.575001,51.889999
2020-03-02,36.549999,32.5,14.72,63.136536,15.89,45.189999,16.666666,9.11,31.6,16.75,20.743801,23.24568,30.624168,47.150002,27.5,28.200001,16.5525,21.5,16.639999,9.535627,7.08,10.25,7.321,18.887501,37.080002,5.81,21.641151,30.629999,16.218182,16.280001,35.43,35.91,17.15,20.84,56.009998,11.59,48.5,25.889999,48.099998,30.9,17.309999,8.22,26.110001,49.380001,16.950001,10.912,40.0,,28.046873,11.723809,31.879999,23.42,6.9,20.43,49.849998,26.059999,52.580723,13.1375,12.9,2.64,12.08,19.32,31.68,73.730003,28.1,26.530001,8.46,19.49,6.89,35.060001,24.914,50.040001,21.709999,60.139999,38.93,12.35,19.236362,48.352417,39.650002,30.24,51.400002,16.6,24.726665,19.719999,8.47,46.360001,14.34,26.51,23.495001,50.119999
2020-03-03,36.509998,33.110001,14.74,66.285889,15.53,44.0,16.536667,8.77,30.629999,16.540001,20.398195,22.629601,30.19035,45.77,28.08,26.15,16.0825,21.9,16.440001,9.555507,7.2,10.49,7.298,18.9925,37.07,5.57,21.180101,30.57,16.063637,15.99,35.029999,35.720001,16.91,20.41,57.25,11.4925,48.529999,25.76,48.119999,30.620001,17.459999,8.17,25.120001,49.540001,17.99,11.084,41.049999,,25.875204,11.55238,31.299999,22.68,6.85,20.75,49.66,26.17,52.908112,13.2125,12.3,2.69,11.97,18.67,31.219999,74.629997,27.5,26.049999,8.356,19.549999,6.81,36.689999,24.978001,50.540001,21.030001,60.0,38.529999,12.17,19.018181,48.787441,39.939999,30.23,51.900002,16.469999,24.43,19.98,8.29,46.349998,14.37,26.26,23.959999,51.080002
2020-03-04,37.09,33.470001,15.31,68.348915,15.28,44.75,16.596666,8.8,31.040001,16.98,20.555971,22.877535,31.031429,45.82,28.98,26.66,16.49,22.299999,16.549999,9.99286,7.37,10.43,7.665,19.264999,39.099998,5.4,20.869596,32.18,16.572727,16.200001,36.18,36.450001,17.24,21.48,59.84,12.0775,50.799999,26.9,50.200001,31.01,18.33,8.65,24.809999,47.860001,16.889999,10.706,41.779999,,17.604382,11.619047,31.6,23.700001,6.8,22.09,50.799999,27.200001,54.118458,13.1125,12.73,2.56,12.2,19.040001,32.240002,74.5,28.219999,26.889999,8.266,19.549999,6.7,36.0,24.98,50.16,21.290001,62.82,38.369999,12.32,20.00909,48.528278,43.540001,31.139999,53.669998,17.200001,24.666666,19.950001,8.87,48.57,14.98,26.5,24.23,50.02
2020-03-05,36.5,31.110001,15.23,62.139904,15.25,38.25,15.703333,8.18,30.440001,15.84,19.947407,22.126221,29.614874,43.110001,26.74,25.6,15.3475,21.280001,15.35,9.515747,6.88,9.98,7.316,17.997499,37.799999,5.34,18.818394,29.42,15.454545,15.1,35.09,36.049999,16.549999,20.809999,57.27,11.66,48.799999,25.780001,45.25,29.99,17.43,8.15,20.65,46.169998,16.1,10.26,40.700001,,14.758108,11.266666,30.52,22.200001,6.47,21.719999,48.25,26.91,51.390213,11.9475,11.83,2.57,11.3,17.27,30.219999,71.089996,26.809999,25.290001,7.91,19.139999,5.85,33.16,24.841999,50.029999,20.9,60.16,37.66,11.95,19.963636,46.519764,42.619999,29.9,52.189999,16.719999,23.166666,18.1,8.4,46.849998,13.96,25.110001,23.35,46.599998
